date,time_of_day,vehicle_count,congestion_level,day_of_week,Is_Holiday,Weather_Condition,Avg_Speed
2024-03-22,11:00:00,295,0.94,Friday,No,Clear,29
2024-03-22,12:00:00,121,0.82,Friday,No,Clear,51
2024-03-22,13:00:00,295,0.49,Friday,No,Clear,53
2024-03-22,14:00:00,294,0.46,Friday,No,Clear,24
2024-03-22,15:00:00,269,0.47,Friday,No,Rain,39
2024-03-22,16:00:00,144,0.7,Friday,No,Clear,33
2024-03-22,17:00:00,230,0.59,Friday,No,Rain,64
2024-03-22,18:00:00,53,0.73,Friday,Yes,Clear,45
2024-03-22,19:00:00,251,0.91,Friday,No,Clear,50
2024-03-22,20:00:00,262,0.55,Friday,No,Clear,52
2024-03-22,21:00:00,121,0.86,Friday,No,Snow,64
2024-03-22,22:00:00,233,0.46,Friday,No,Rain,34
2024-03-22,23:00:00,152,0.52,Friday,Yes,Clear,65
2024-03-23,00:00:00,161,0.78,Saturday,No,Rain,39
2024-03-23,01:00:00,295,0.5,Saturday,No,Snow,44
2024-03-23,02:00:00,143,0.81,Saturday,Yes,Clear,49
2024-03-23,03:00:00,292,0.86,Saturday,No,Snow,68
2024-03-23,04:00:00,194,0.35,Saturday,No,Clear,27
2024-03-23,05:00:00,241,0.66,Saturday,No,Snow,48
2024-03-23,06:00:00,81,0.52,Saturday,No,Clear,24
2024-03-23,07:00:00,105,0.91,Saturday,No,Rain,48
2024-03-23,08:00:00,267,0.46,Saturday,No,Snow,41
2024-03-23,09:00:00,211,0.39,Saturday,No,Clear,66
2024-03-23,10:00:00,201,0.86,Saturday,No,Clear,62
2024-03-23,11:00:00,118,0.46,Saturday,No,Clear,40
2024-03-23,12:00:00,188,0.89,Saturday,No,Rain,57
2024-03-23,13:00:00,67,0.51,Saturday,No,Rain,47
2024-03-23,14:00:00,111,0.53,Saturday,No,Snow,69
2024-03-23,15:00:00,266,0.86,Saturday,No,Clear,50
2024-03-23,16:00:00,67,0.56,Saturday,No,Clear,50
2024-03-23,17:00:00,119,0.9,Saturday,No,Clear,60
2024-03-23,18:00:00,259,0.4,Saturday,No,Clear,32
2024-03-23,19:00:00,214,0.71,Saturday,No,Rain,49
2024-03-23,20:00:00,277,0.42,Saturday,No,Clear,60
2024-03-23,21:00:00,64,0.63,Saturday,No,Clear,28
2024-03-23,22:00:00,84,0.83,Saturday,No,Clear,35
2024-03-23,23:00:00,54,0.34,Saturday,No,Rain,23
2024-03-24,00:00:00,266,0.6,Sunday,No,Clear,26
2024-03-24,01:00:00,292,0.43,Sunday,No,Rain,23
2024-03-24,02:00:00,258,0.64,Sunday,No,Clear,22
2024-03-24,03:00:00,293,0.55,Sunday,No,Rain,60
2024-03-24,04:00:00,294,0.97,Sunday,No,Clear,65
2024-03-24,05:00:00,124,0.9,Sunday,No,Rain,68
2024-03-24,06:00:00,90,0.54,Sunday,No,Clear,27
2024-03-24,07:00:00,298,0.37,Sunday,No,Clear,33
2024-03-24,08:00:00,168,0.94,Sunday,No,Clear,55
2024-03-24,09:00:00,60,0.61,Sunday,No,Snow,39
2024-03-24,10:00:00,222,0.42,Sunday,No,Clear,66
2024-03-24,11:00:00,200,0.73,Sunday,No,Clear,54
2024-03-24,12:00:00,131,0.49,Sunday,No,Rain,43
2024-03-24,13:00:00,279,1.0,Sunday,No,Clear,58
2024-03-24,14:00:00,127,0.98,Sunday,No,Clear,65
2024-03-24,15:00:00,127,0.91,Sunday,No,Clear,27
2024-03-24,16:00:00,267,0.65,Sunday,No,Clear,44
2024-03-24,17:00:00,95,0.64,Sunday,No,Clear,24
2024-03-24,18:00:00,210,0.48,Sunday,No,Snow,64
2024-03-24,19:00:00,118,0.86,Sunday,No,Rain,64
2024-03-24,20:00:00,155,0.87,Sunday,No,Rain,33
2024-03-24,21:00:00,124,0.68,Sunday,No,Snow,68
2024-03-24,22:00:00,255,0.59,Sunday,No,Clear,51
2024-03-24,23:00:00,202,0.81,Sunday,Yes,Rain,61
2024-03-25,00:00:00,170,0.92,Monday,No,Clear,64
2024-03-25,01:00:00,184,0.99,Monday,Yes,Snow,52
2024-03-25,02:00:00,116,0.5,Monday,No,Clear,39
2024-03-25,03:00:00,273,0.82,Monday,No,Clear,49
2024-03-25,04:00:00,263,0.69,Monday,No,Rain,54
2024-03-25,05:00:00,262,0.57,Monday,No,Clear,48
2024-03-25,06:00:00,66,0.48,Monday,No,Clear,47
2024-03-25,07:00:00,259,0.62,Monday,No,Snow,24
2024-03-25,08:00:00,284,0.95,Monday,No,Clear,38
2024-03-25,09:00:00,206,0.73,Monday,No,Snow,38
2024-03-25,10:00:00,230,0.96,Monday,No,Rain,36
2024-03-25,11:00:00,222,0.67,Monday,No,Clear,68
2024-03-25,12:00:00,80,0.56,Monday,No,Clear,39
2024-03-25,13:00:00,111,0.88,Monday,No,Rain,54
2024-03-25,14:00:00,240,0.99,Monday,No,Clear,22
2024-03-25,15:00:00,153,0.93,Monday,No,Clear,28
2024-03-25,16:00:00,78,0.48,Monday,No,Rain,27
2024-03-25,17:00:00,133,1.0,Monday,Yes,Rain,39
2024-03-25,18:00:00,239,0.39,Monday,No,Clear,42
2024-03-25,19:00:00,201,0.41,Monday,No,Snow,63
2024-03-25,20:00:00,154,0.35,Monday,No,Clear,42
2024-03-25,21:00:00,264,0.74,Monday,No,Rain,63
2024-03-25,22:00:00,75,0.76,Monday,No,Clear,67
2024-03-25,23:00:00,124,0.57,Monday,No,Clear,68
2024-03-26,00:00:00,237,0.53,Tuesday,No,Clear,26
2024-03-26,01:00:00,162,0.4,Tuesday,No,Clear,48
2024-03-26,02:00:00,211,0.42,Tuesday,No,Clear,41
2024-03-26,03:00:00,104,0.5,Tuesday,No,Clear,32
2024-03-26,04:00:00,127,0.52,Tuesday,No,Rain,29
2024-03-26,05:00:00,293,0.61,Tuesday,No,Clear,33
2024-03-26,06:00:00,196,0.98,Tuesday,No,Clear,34
2024-03-26,07:00:00,79,0.89,Tuesday,No,Clear,51
2024-03-26,08:00:00,123,0.73,Tuesday,No,Snow,48
2024-03-26,09:00:00,215,0.42,Tuesday,No,Clear,49
2024-03-26,10:00:00,229,0.57,Tuesday,No,Clear,30
2024-03-26,11:00:00,249,0.77,Tuesday,No,Clear,25
2024-03-26,12:00:00,265,0.75,Tuesday,No,Rain,22
2024-03-26,13:00:00,154,0.87,Tuesday,Yes,Clear,36
2024-03-26,14:00:00,178,0.51,Tuesday,No,Clear,45
2024-03-26,15:00:00,271,0.93,Tuesday,No,Clear,35
2024-03-26,16:00:00,139,0.76,Tuesday,No,Snow,31
2024-03-26,17:00:00,86,0.78,Tuesday,Yes,Clear,58
2024-03-26,18:00:00,125,0.58,Tuesday,No,Clear,44
2024-03-26,19:00:00,262,0.36,Tuesday,Yes,Clear,29
2024-03-26,20:00:00,153,0.56,Tuesday,No,Clear,48
2024-03-26,21:00:00,177,0.78,Tuesday,No,Clear,61
2024-03-26,22:00:00,268,0.39,Tuesday,No,Clear,34
2024-03-26,23:00:00,146,0.74,Tuesday,Yes,Clear,27
2024-03-27,00:00:00,172,0.43,Wednesday,No,Clear,23
2024-03-27,01:00:00,113,0.63,Wednesday,No,Snow,34
2024-03-27,02:00:00,275,0.99,Wednesday,No,Rain,50
2024-03-27,03:00:00,222,0.63,Wednesday,No,Clear,22
2024-03-27,04:00:00,224,0.64,Wednesday,No,Clear,37
2024-03-27,05:00:00,66,0.61,Wednesday,No,Clear,42
2024-03-27,06:00:00,273,0.35,Wednesday,No,Rain,38
2024-03-27,07:00:00,294,0.66,Wednesday,No,Rain,55
2024-03-27,08:00:00,268,0.9,Wednesday,No,Rain,31
2024-03-27,09:00:00,238,0.62,Wednesday,No,Clear,61
2024-03-27,10:00:00,70,0.66,Wednesday,No,Clear,60
2024-03-27,11:00:00,107,0.87,Wednesday,No,Clear,54
2024-03-27,12:00:00,52,0.59,Wednesday,No,Clear,22
2024-03-27,13:00:00,240,0.67,Wednesday,No,Clear,45
2024-03-27,14:00:00,269,0.99,Wednesday,No,Clear,21
2024-03-27,15:00:00,119,0.87,Wednesday,No,Clear,27
2024-03-27,16:00:00,163,0.38,Wednesday,No,Clear,44
2024-03-27,17:00:00,237,0.75,Wednesday,No,Clear,41
2024-03-27,18:00:00,273,0.56,Wednesday,No,Clear,28
2024-03-27,19:00:00,220,0.64,Wednesday,No,Clear,35
2024-03-27,20:00:00,157,0.44,Wednesday,No,Clear,20
2024-03-27,21:00:00,55,0.97,Wednesday,No,Clear,36
2024-03-27,22:00:00,297,0.92,Wednesday,No,Rain,45
2024-03-27,23:00:00,273,0.49,Wednesday,No,Clear,51
2024-03-28,00:00:00,146,0.43,Thursday,No,Clear,37
2024-03-28,01:00:00,286,0.43,Thursday,No,Clear,53
2024-03-28,02:00:00,94,0.84,Thursday,No,Snow,47
2024-03-28,03:00:00,149,0.32,Thursday,No,Clear,20
2024-03-28,04:00:00,287,0.88,Thursday,No,Clear,34
2024-03-28,05:00:00,244,0.77,Thursday,Yes,Rain,58
2024-03-28,06:00:00,171,0.31,Thursday,No,Clear,32
2024-03-28,07:00:00,276,0.53,Thursday,No,Clear,25
2024-03-28,08:00:00,53,0.82,Thursday,No,Rain,49
2024-03-28,09:00:00,188,0.41,Thursday,No,Clear,21
2024-03-28,10:00:00,251,0.54,Thursday,No,Snow,43
2024-03-28,11:00:00,256,0.59,Thursday,No,Clear,35
2024-03-28,12:00:00,299,0.54,Thursday,No,Clear,62
2024-03-28,13:00:00,66,0.54,Thursday,No,Clear,26
2024-03-28,14:00:00,73,0.73,Thursday,No,Clear,57
2024-03-28,15:00:00,102,0.69,Thursday,No,Clear,41
2024-03-28,16:00:00,138,0.45,Thursday,No,Clear,33
2024-03-28,17:00:00,255,0.97,Thursday,No,Clear,63
2024-03-28,18:00:00,276,0.48,Thursday,Yes,Snow,56
2024-03-28,19:00:00,174,0.53,Thursday,No,Snow,46
2024-03-28,20:00:00,228,0.86,Thursday,No,Clear,23
2024-03-28,21:00:00,144,0.33,Thursday,No,Clear,37
2024-03-28,22:00:00,78,0.48,Thursday,No,Clear,54
2024-03-28,23:00:00,142,0.8,Thursday,Yes,Clear,47
2024-03-29,00:00:00,119,0.57,Friday,No,Clear,24
2024-03-29,01:00:00,124,0.32,Friday,No,Rain,49
2024-03-29,02:00:00,162,0.86,Friday,No,Clear,28
2024-03-29,03:00:00,293,0.75,Friday,No,Clear,28
2024-03-29,04:00:00,130,0.42,Friday,No,Rain,55
2024-03-29,05:00:00,131,0.58,Friday,No,Clear,39
2024-03-29,06:00:00,279,0.93,Friday,No,Clear,30
2024-03-29,07:00:00,107,0.78,Friday,No,Snow,53
2024-03-29,08:00:00,78,0.84,Friday,No,Snow,50
2024-03-29,09:00:00,157,0.93,Friday,No,Clear,34
2024-03-29,10:00:00,105,0.64,Friday,No,Rain,65
2024-03-29,11:00:00,258,0.4,Friday,No,Clear,69
2024-03-29,12:00:00,179,0.46,Friday,No,Rain,40
2024-03-29,13:00:00,179,0.63,Friday,No,Clear,49
2024-03-29,14:00:00,180,0.96,Friday,No,Clear,25
2024-03-29,15:00:00,120,0.86,Friday,Yes,Clear,60
2024-03-29,16:00:00,174,0.33,Friday,No,Clear,41
2024-03-29,17:00:00,286,0.59,Friday,No,Clear,42
2024-03-29,18:00:00,69,0.86,Friday,No,Snow,68
2024-03-29,19:00:00,80,0.33,Friday,No,Rain,65
2024-03-29,20:00:00,166,0.8,Friday,No,Rain,21
2024-03-29,21:00:00,160,0.36,Friday,Yes,Clear,65
2024-03-29,22:00:00,275,0.86,Friday,No,Clear,30
2024-03-29,23:00:00,130,0.96,Friday,No,Clear,36
2024-03-30,00:00:00,259,0.4,Saturday,No,Clear,52
2024-03-30,01:00:00,118,0.82,Saturday,No,Clear,47
2024-03-30,02:00:00,138,0.81,Saturday,No,Snow,64
2024-03-30,03:00:00,92,0.91,Saturday,No,Snow,57
2024-03-30,04:00:00,61,0.78,Saturday,No,Clear,26
2024-03-30,05:00:00,205,0.63,Saturday,No,Clear,42
2024-03-30,06:00:00,106,0.8,Saturday,No,Clear,20
2024-03-30,07:00:00,201,0.52,Saturday,No,Clear,28
2024-03-30,08:00:00,110,0.57,Saturday,No,Clear,31
2024-03-30,09:00:00,83,0.87,Saturday,No,Clear,46
2024-03-30,10:00:00,95,0.78,Saturday,No,Clear,60
2024-03-30,11:00:00,62,0.49,Saturday,No,Clear,21
2024-03-30,12:00:00,100,0.63,Saturday,No,Clear,51
2024-03-30,13:00:00,89,0.76,Saturday,No,Clear,64
2024-03-30,14:00:00,57,0.78,Saturday,No,Rain,43
2024-03-30,15:00:00,250,0.31,Saturday,No,Rain,63
2024-03-30,16:00:00,177,0.85,Saturday,No,Clear,69
2024-03-30,17:00:00,210,0.94,Saturday,No,Snow,66
2024-03-30,18:00:00,182,0.95,Saturday,No,Clear,22
2024-03-30,19:00:00,168,0.92,Saturday,No,Clear,52
2024-03-30,20:00:00,255,0.72,Saturday,Yes,Clear,66
2024-03-30,21:00:00,177,0.33,Saturday,No,Rain,61
2024-03-30,22:00:00,183,0.83,Saturday,No,Clear,35
2024-03-30,23:00:00,51,0.38,Saturday,Yes,Rain,24
2024-03-31,00:00:00,94,0.63,Sunday,Yes,Clear,27
2024-03-31,01:00:00,230,0.77,Sunday,No,Clear,23
2024-03-31,02:00:00,112,0.6,Sunday,No,Clear,35
2024-03-31,03:00:00,122,0.47,Sunday,No,Clear,55
2024-03-31,04:00:00,263,0.47,Sunday,No,Snow,44
2024-03-31,05:00:00,200,0.6,Sunday,Yes,Clear,35
2024-03-31,06:00:00,147,0.31,Sunday,No,Clear,36
2024-03-31,07:00:00,291,0.5,Sunday,No,Clear,55
2024-03-31,08:00:00,108,0.55,Sunday,Yes,Clear,44
2024-03-31,09:00:00,192,0.81,Sunday,No,Rain,54
2024-03-31,10:00:00,185,0.49,Sunday,No,Rain,66
2024-03-31,11:00:00,220,0.49,Sunday,Yes,Clear,56
2024-03-31,12:00:00,295,0.46,Sunday,No,Clear,47
2024-03-31,13:00:00,213,0.56,Sunday,No,Clear,36
2024-03-31,14:00:00,192,0.79,Sunday,No,Clear,69
2024-03-31,15:00:00,181,0.94,Sunday,No,Rain,48
2024-03-31,16:00:00,268,0.82,Sunday,No,Clear,34
2024-03-31,17:00:00,96,0.82,Sunday,No,Clear,65
2024-03-31,18:00:00,70,0.63,Sunday,No,Clear,39
2024-03-31,19:00:00,291,0.57,Sunday,No,Clear,62
2024-03-31,20:00:00,239,0.9,Sunday,No,Clear,50
2024-03-31,21:00:00,141,0.96,Sunday,No,Clear,43
2024-03-31,22:00:00,112,0.75,Sunday,No,Rain,32
2024-03-31,23:00:00,82,0.82,Sunday,No,Rain,21
2024-04-01,00:00:00,143,0.37,Monday,No,Clear,21
2024-04-01,01:00:00,147,0.76,Monday,No,Rain,52
2024-04-01,02:00:00,109,0.59,Monday,No,Rain,60
2024-04-01,03:00:00,264,0.68,Monday,No,Clear,61
2024-04-01,04:00:00,175,0.45,Monday,No,Clear,41
2024-04-01,05:00:00,167,0.75,Monday,No,Clear,40
2024-04-01,06:00:00,219,0.73,Monday,No,Clear,50
2024-04-01,07:00:00,71,0.86,Monday,No,Rain,23
2024-04-01,08:00:00,277,0.94,Monday,No,Rain,60
2024-04-01,09:00:00,160,0.95,Monday,No,Snow,25
2024-04-01,10:00:00,134,0.97,Monday,Yes,Clear,55
2024-04-01,11:00:00,293,0.81,Monday,Yes,Clear,58
2024-04-01,12:00:00,190,0.65,Monday,No,Rain,67
2024-04-01,13:00:00,146,0.59,Monday,No,Clear,69
2024-04-01,14:00:00,239,0.42,Monday,No,Clear,34
2024-04-01,15:00:00,123,0.32,Monday,No,Clear,40
2024-04-01,16:00:00,65,0.67,Monday,No,Clear,62
2024-04-01,17:00:00,285,0.61,Monday,Yes,Rain,36
2024-04-01,18:00:00,284,0.5,Monday,No,Clear,52
2024-04-01,19:00:00,224,0.98,Monday,No,Snow,58
2024-04-01,20:00:00,138,0.33,Monday,No,Clear,68
2024-04-01,21:00:00,153,0.36,Monday,No,Clear,20
2024-04-01,22:00:00,89,0.7,Monday,No,Clear,64
2024-04-01,23:00:00,129,0.59,Monday,No,Clear,65
2024-04-02,00:00:00,246,0.72,Tuesday,Yes,Clear,66
2024-04-02,01:00:00,106,0.73,Tuesday,No,Clear,53
2024-04-02,02:00:00,281,0.65,Tuesday,Yes,Clear,48
2024-04-02,03:00:00,159,0.68,Tuesday,No,Clear,40
2024-04-02,04:00:00,105,0.49,Tuesday,No,Clear,50
2024-04-02,05:00:00,258,0.95,Tuesday,No,Snow,54
2024-04-02,06:00:00,241,0.88,Tuesday,No,Clear,23
2024-04-02,07:00:00,161,0.94,Tuesday,No,Clear,58
2024-04-02,08:00:00,222,0.75,Tuesday,Yes,Snow,66
2024-04-02,09:00:00,90,0.61,Tuesday,No,Clear,45
2024-04-02,10:00:00,75,0.45,Tuesday,No,Clear,22
2024-04-02,11:00:00,93,0.97,Tuesday,No,Clear,21
2024-04-02,12:00:00,144,0.36,Tuesday,No,Clear,64
2024-04-02,13:00:00,295,0.71,Tuesday,No,Rain,30
2024-04-02,14:00:00,147,0.83,Tuesday,No,Clear,55
2024-04-02,15:00:00,216,0.57,Tuesday,Yes,Clear,48
2024-04-02,16:00:00,87,0.7,Tuesday,No,Rain,52
2024-04-02,17:00:00,198,0.95,Tuesday,No,Clear,30
2024-04-02,18:00:00,221,0.64,Tuesday,Yes,Clear,41
2024-04-02,19:00:00,254,0.99,Tuesday,No,Clear,55
2024-04-02,20:00:00,144,0.4,Tuesday,No,Clear,24
2024-04-02,21:00:00,188,0.95,Tuesday,No,Clear,48
2024-04-02,22:00:00,67,0.8,Tuesday,No,Clear,40
2024-04-02,23:00:00,203,0.8,Tuesday,No,Clear,37
2024-04-03,00:00:00,126,0.56,Wednesday,No,Clear,28
2024-04-03,01:00:00,93,0.62,Wednesday,No,Snow,22
2024-04-03,02:00:00,246,0.91,Wednesday,No,Rain,31
2024-04-03,03:00:00,76,0.39,Wednesday,No,Clear,58
2024-04-03,04:00:00,123,0.32,Wednesday,No,Clear,53
2024-04-03,05:00:00,158,0.53,Wednesday,No,Rain,36
2024-04-03,06:00:00,158,0.91,Wednesday,No,Clear,47
2024-04-03,07:00:00,126,0.7,Wednesday,No,Clear,31
2024-04-03,08:00:00,176,0.48,Wednesday,No,Clear,60
2024-04-03,09:00:00,190,0.76,Wednesday,Yes,Clear,38
2024-04-03,10:00:00,227,0.64,Wednesday,No,Clear,47
2024-04-03,11:00:00,144,0.91,Wednesday,No,Rain,29
2024-04-03,12:00:00,269,0.56,Wednesday,No,Clear,49
2024-04-03,13:00:00,263,0.41,Wednesday,No,Clear,58
2024-04-03,14:00:00,113,0.89,Wednesday,No,Clear,20
2024-04-03,15:00:00,100,0.55,Wednesday,No,Rain,56
2024-04-03,16:00:00,60,0.99,Wednesday,Yes,Clear,54
2024-04-03,17:00:00,140,0.61,Wednesday,No,Snow,45
2024-04-03,18:00:00,55,0.35,Wednesday,No,Clear,49
2024-04-03,19:00:00,170,0.36,Wednesday,Yes,Clear,52
2024-04-03,20:00:00,175,0.7,Wednesday,No,Snow,34
2024-04-03,21:00:00,117,0.86,Wednesday,No,Rain,25
2024-04-03,22:00:00,268,0.72,Wednesday,No,Clear,48
2024-04-03,23:00:00,158,0.87,Wednesday,No,Clear,29
2024-04-04,00:00:00,143,0.95,Thursday,No,Clear,65
2024-04-04,01:00:00,229,0.32,Thursday,No,Clear,29
2024-04-04,02:00:00,60,0.59,Thursday,No,Rain,48
2024-04-04,03:00:00,214,0.54,Thursday,No,Clear,23
2024-04-04,04:00:00,294,0.96,Thursday,No,Clear,30
2024-04-04,05:00:00,117,0.7,Thursday,No,Clear,22
2024-04-04,06:00:00,159,0.44,Thursday,No,Rain,35
2024-04-04,07:00:00,116,0.77,Thursday,No,Rain,46
2024-04-04,08:00:00,164,0.39,Thursday,No,Rain,57
2024-04-04,09:00:00,102,0.65,Thursday,No,Clear,55
2024-04-04,10:00:00,264,0.74,Thursday,No,Clear,35
2024-04-04,11:00:00,136,0.31,Thursday,No,Rain,28
2024-04-04,12:00:00,86,0.52,Thursday,No,Clear,45
2024-04-04,13:00:00,191,0.54,Thursday,No,Clear,40
2024-04-04,14:00:00,256,0.53,Thursday,No,Rain,62
2024-04-04,15:00:00,73,0.32,Thursday,No,Clear,47
2024-04-04,16:00:00,266,0.36,Thursday,No,Clear,34
2024-04-04,17:00:00,138,0.38,Thursday,No,Clear,34
2024-04-04,18:00:00,253,0.65,Thursday,No,Clear,41
2024-04-04,19:00:00,95,0.7,Thursday,Yes,Clear,37
2024-04-04,20:00:00,114,0.86,Thursday,No,Rain,53
2024-04-04,21:00:00,260,0.41,Thursday,No,Rain,43
2024-04-04,22:00:00,164,0.45,Thursday,No,Clear,32
2024-04-04,23:00:00,140,0.98,Thursday,Yes,Clear,49
2024-04-05,00:00:00,248,0.96,Friday,No,Clear,46
2024-04-05,01:00:00,279,0.99,Friday,No,Clear,63
2024-04-05,02:00:00,282,0.98,Friday,No,Clear,48
2024-04-05,03:00:00,180,0.9,Friday,No,Rain,24
2024-04-05,04:00:00,133,0.39,Friday,No,Clear,44
2024-04-05,05:00:00,248,0.6,Friday,No,Clear,33
2024-04-05,06:00:00,190,0.43,Friday,No,Clear,53
2024-04-05,07:00:00,103,0.75,Friday,No,Rain,42
2024-04-05,08:00:00,64,0.6,Friday,No,Snow,26
2024-04-05,09:00:00,295,0.43,Friday,No,Snow,20
2024-04-05,10:00:00,284,0.74,Friday,No,Clear,42
2024-04-05,11:00:00,289,0.46,Friday,No,Clear,24
2024-04-05,12:00:00,181,0.46,Friday,No,Clear,37
2024-04-05,13:00:00,251,0.93,Friday,No,Clear,32
2024-04-05,14:00:00,218,0.56,Friday,No,Clear,25
2024-04-05,15:00:00,69,0.6,Friday,No,Rain,26
2024-04-05,16:00:00,257,0.4,Friday,No,Clear,51
2024-04-05,17:00:00,80,0.5,Friday,No,Snow,36
2024-04-05,18:00:00,76,0.38,Friday,No,Clear,37
2024-04-05,19:00:00,120,0.92,Friday,No,Clear,47
2024-04-05,20:00:00,233,0.31,Friday,No,Clear,69
2024-04-05,21:00:00,202,0.81,Friday,No,Clear,36
2024-04-05,22:00:00,242,0.34,Friday,No,Clear,59
2024-04-05,23:00:00,131,0.49,Friday,Yes,Clear,28
2024-04-06,00:00:00,235,0.53,Saturday,No,Rain,32
2024-04-06,01:00:00,187,0.45,Saturday,No,Clear,66
2024-04-06,02:00:00,68,0.97,Saturday,No,Rain,50
2024-04-06,03:00:00,203,0.82,Saturday,No,Rain,54
2024-04-06,04:00:00,168,0.45,Saturday,No,Rain,33
2024-04-06,05:00:00,86,0.43,Saturday,No,Clear,64
2024-04-06,06:00:00,157,0.65,Saturday,No,Clear,40
2024-04-06,07:00:00,255,0.47,Saturday,No,Clear,37
2024-04-06,08:00:00,58,0.68,Saturday,No,Snow,20
2024-04-06,09:00:00,231,0.4,Saturday,Yes,Rain,51
2024-04-06,10:00:00,141,0.46,Saturday,No,Clear,52
2024-04-06,11:00:00,257,0.58,Saturday,No,Clear,32
2024-04-06,12:00:00,86,0.49,Saturday,No,Clear,34
2024-04-06,13:00:00,71,0.83,Saturday,No,Clear,57
2024-04-06,14:00:00,177,0.56,Saturday,No,Rain,25
2024-04-06,15:00:00,218,0.67,Saturday,No,Clear,45
2024-04-06,16:00:00,103,0.6,Saturday,Yes,Clear,25
2024-04-06,17:00:00,143,0.35,Saturday,Yes,Snow,51
2024-04-06,18:00:00,241,0.83,Saturday,No,Rain,58
2024-04-06,19:00:00,272,0.46,Saturday,No,Snow,22
2024-04-06,20:00:00,100,0.41,Saturday,No,Snow,50
2024-04-06,21:00:00,183,0.9,Saturday,No,Clear,69
2024-04-06,22:00:00,106,0.61,Saturday,Yes,Clear,27
2024-04-06,23:00:00,281,0.43,Saturday,No,Rain,38
2024-04-07,00:00:00,282,0.52,Sunday,No,Rain,60
2024-04-07,01:00:00,82,0.32,Sunday,No,Rain,66
2024-04-07,02:00:00,124,0.41,Sunday,No,Clear,25
2024-04-07,03:00:00,166,0.8,Sunday,No,Clear,20
2024-04-07,04:00:00,173,0.4,Sunday,No,Clear,39
2024-04-07,05:00:00,164,0.65,Sunday,No,Clear,62
2024-04-07,06:00:00,50,0.58,Sunday,No,Clear,57
2024-04-07,07:00:00,62,0.76,Sunday,No,Rain,23
2024-04-07,08:00:00,96,0.87,Sunday,Yes,Clear,29
2024-04-07,09:00:00,76,0.97,Sunday,No,Clear,44
2024-04-07,10:00:00,130,0.37,Sunday,No,Clear,34
2024-04-07,11:00:00,153,0.97,Sunday,No,Clear,23
2024-04-07,12:00:00,291,0.38,Sunday,Yes,Clear,21
2024-04-07,13:00:00,156,0.34,Sunday,No,Clear,56
2024-04-07,14:00:00,278,0.41,Sunday,No,Clear,67
2024-04-07,15:00:00,276,0.89,Sunday,No,Clear,38
2024-04-07,16:00:00,89,0.36,Sunday,Yes,Rain,25
2024-04-07,17:00:00,201,0.92,Sunday,No,Clear,61
2024-04-07,18:00:00,190,0.71,Sunday,No,Rain,24
2024-04-07,19:00:00,183,0.75,Sunday,No,Rain,57
2024-04-07,20:00:00,62,0.73,Sunday,No,Rain,34
2024-04-07,21:00:00,214,0.96,Sunday,No,Clear,60
2024-04-07,22:00:00,204,0.59,Sunday,No,Clear,59
2024-04-07,23:00:00,170,0.52,Sunday,No,Rain,28
2024-04-08,00:00:00,182,0.79,Monday,No,Clear,31
2024-04-08,01:00:00,240,0.89,Monday,No,Clear,24
2024-04-08,02:00:00,234,0.57,Monday,No,Clear,68
2024-04-08,03:00:00,224,0.46,Monday,No,Clear,42
2024-04-08,04:00:00,87,0.77,Monday,No,Clear,43
2024-04-08,05:00:00,297,0.32,Monday,No,Clear,39
2024-04-08,06:00:00,170,0.88,Monday,No,Clear,24
2024-04-08,07:00:00,165,0.49,Monday,No,Clear,63
2024-04-08,08:00:00,209,0.64,Monday,No,Rain,41
2024-04-08,09:00:00,297,0.62,Monday,No,Clear,23
2024-04-08,10:00:00,106,0.95,Monday,Yes,Clear,26
2024-04-08,11:00:00,285,0.67,Monday,No,Clear,36
2024-04-08,12:00:00,140,0.97,Monday,No,Clear,35
2024-04-08,13:00:00,127,0.83,Monday,No,Clear,32
2024-04-08,14:00:00,172,0.74,Monday,No,Clear,53
2024-04-08,15:00:00,71,0.68,Monday,No,Clear,62
2024-04-08,16:00:00,275,0.53,Monday,No,Clear,58
2024-04-08,17:00:00,202,0.55,Monday,No,Rain,27
2024-04-08,18:00:00,156,0.51,Monday,No,Clear,32
2024-04-08,19:00:00,196,0.65,Monday,No,Clear,31
2024-04-08,20:00:00,139,0.84,Monday,No,Clear,52
2024-04-08,21:00:00,96,0.43,Monday,No,Clear,65
2024-04-08,22:00:00,184,0.33,Monday,No,Clear,39
2024-04-08,23:00:00,106,0.88,Monday,No,Rain,29
2024-04-09,00:00:00,258,0.81,Tuesday,No,Snow,41
2024-04-09,01:00:00,262,0.59,Tuesday,No,Snow,62
2024-04-09,02:00:00,145,0.63,Tuesday,No,Clear,69
2024-04-09,03:00:00,57,0.45,Tuesday,No,Clear,48
2024-04-09,04:00:00,215,0.45,Tuesday,No,Clear,25
2024-04-09,05:00:00,121,0.56,Tuesday,No,Clear,66
2024-04-09,06:00:00,104,0.33,Tuesday,Yes,Clear,42
2024-04-09,07:00:00,136,0.72,Tuesday,No,Rain,43
2024-04-09,08:00:00,123,0.76,Tuesday,No,Clear,53
2024-04-09,09:00:00,191,0.73,Tuesday,No,Rain,51
2024-04-09,10:00:00,102,0.48,Tuesday,No,Rain,68
2024-04-09,11:00:00,50,0.96,Tuesday,No,Clear,69
